Date,Open,High,Low,Close,Adj Close,Volume,Dollar
21-12-2011,313.828705,314.730316,308.32431,311.741516,311.741516,5014525,46.67
22-12-2011,312.802551,314.685486,312.33429,313.674286,313.674286,3658261,46.67
23-12-2011,314.819977,316.154968,314.102661,315.387848,315.387848,2918298,46.67
27-12-2011,314.844879,321.041656,314.819977,318.929565,318.929565,3224842,46.67
28-12-2011,320.174896,321.295715,317.858582,318.655609,318.655609,4270347,46.67
29-12-2011,319.547272,320.299438,316.414001,320.000549,320.000549,3162610,46.67
30-12-2011,319.811279,322.172424,319.811279,321.744019,321.744019,3577961,46.67
03-01-2012,325.250885,332.827484,324.966949,331.462585,331.462585,7380561,53.44
04-01-2012,331.273315,333.873566,329.076538,332.892242,332.892242,5749470,53.44
05-01-2012,329.828735,330.74527,326.88974,328.274536,328.274536,6590410,53.44
06-01-2012,328.344299,328.7677,323.681763,323.796326,323.796326,5405987,53.44
09-01-2012,322.042908,322.291962,309.455078,310.06778,310.06778,11688849,53.44
10-01-2012,313.699188,315.716614,307.303162,310.406525,310.406525,8824152,53.44
11-01-2012,310.585846,313.519836,309.400299,311.811249,311.811249,4817992,53.44
12-01-2012,314.431427,315.263306,312.080261,313.644379,313.644379,3764457,53.44
13-01-2012,311.960693,312.304413,309.370392,311.328064,311.328064,4631897,53.44
17-01-2012,314.810028,314.810028,311.671783,313.116364,313.116364,3832913,53.44
18-01-2012,312.144989,315.816254,309.898438,315.273285,315.273285,5544103,53.44
19-01-2012,319.298187,319.298187,314.550995,318.590851,318.590851,12657868,53.44
20-01-2012,294.162415,294.396515,289.763885,291.900879,291.900879,21231885,53.44
23-01-2012,291.905853,293.230896,290.49118,291.666748,291.666748,6851385,53.44
24-01-2012,292.065277,292.742737,287.920807,289.380341,289.380341,6134508,53.44
25-01-2012,287.676727,288.274475,282.132507,283.681702,283.681702,10012790,53.44
26-01-2012,284.922028,286.167389,281.220917,282.989288,282.989288,6476585,53.44
27-01-2012,284.32428,289.076477,283.60199,288.907104,288.907104,7262119,53.44
30-01-2012,287.945709,288.917053,285.629395,287.766388,287.766388,4678471,53.44
31-01-2012,290.411469,290.909607,286.501129,288.971863,288.971863,4300860,53.44
01-02-2012,291.377838,291.656799,288.488678,289.330505,289.330505,4658797,53.44
02-02-2012,291.342987,292.110107,289.953186,291.462524,291.462524,4847502,53.44
03-02-2012,294.227173,297.420197,292.927032,297.051575,297.051575,6360753,53.44
06-02-2012,296.394043,304.274506,295.895905,303.407745,303.407745,7386784,53.44
07-02-2012,302.441376,303.55719,300.752716,302.252075,302.252075,4199883,53.44
08-02-2012,303.183594,304.533539,301.240875,303.786346,303.786346,3686567,53.44
09-02-2012,304.867279,306.102661,303.362915,304.588318,304.588318,4546377,53.44
10-02-2012,302.805023,302.929535,300.872253,301.8237,301.8237,4667831,53.44
13-02-2012,304.110107,305.773895,303.871002,304.95694,304.95694,3646216,53.44
14-02-2012,304.628174,304.85733,301.250824,303.741516,303.741516,3620921,53.44
15-02-2012,305.320587,305.320587,300.154938,301.649353,301.649353,4869986,53.44
16-02-2012,300.284454,303.26828,297.748962,302.127563,302.127563,5080773,53.44
17-02-2012,301.355438,302.680481,300.075256,301.191071,301.191071,4916560,53.44
21-02-2012,300.807495,307.786346,300.314362,305.853577,305.853577,4980197,53.44
22-02-2012,304.837402,307.238403,302.222198,302.8349,302.8349,3948746,53.44
23-02-2012,302.366669,302.8349,299.054077,301.923309,301.923309,4125405,53.44
24-02-2012,302.541016,304.682983,301.624451,303.811249,303.811249,3885710,53.44
27-02-2012,302.162415,305.036652,301.400269,303.517334,303.517334,3641398,53.44
28-02-2012,303.861053,308.727814,302.705383,308.040375,308.040375,5716547,53.44
29-02-2012,308.144989,311.631927,306.6008,307.970642,307.970642,6297316,53.44
01-03-2012,309.96817,311.681732,307.920837,310.037903,310.037903,4492175,53.44
02-03-2012,309.838654,310.8349,309.00177,309.465057,309.465057,3158394,53.44
05-03-2012,309.05658,310.082733,304.548492,305.978119,305.978119,3198544,53.44
06-03-2012,302.889709,303.26828,295.811218,301.350464,301.350464,6372597,53.44
07-03-2012,303.387817,304.453827,301.798798,302.267029,302.267029,2538479,53.44
08-03-2012,303.880981,304.608246,302.042877,302.436401,302.436401,2701087,53.44
09-03-2012,302.839874,304.807495,298.87973,299.004272,299.004272,5361220,53.44
12-03-2012,298.87973,302.366669,298.511108,301.445099,301.445099,3350512,53.44
13-03-2012,303.238373,307.771393,301.644348,307.736542,307.736542,4508436,53.44
14-03-2012,306.351715,310.227203,305.584595,306.844879,306.844879,5895816,53.44
15-03-2012,307.148743,310.585846,306.267029,309.405273,309.405273,4888455,53.44
16-03-2012,309.285736,311.786346,308.867279,311.352966,311.352966,6123868,53.44
19-03-2012,310.396545,317.445129,309.460083,315.806274,315.806274,4361888,53.44
20-03-2012,314.281982,316.842407,312.463806,315.562195,315.562195,3092548,53.44
21-03-2012,316.120117,322.486237,315.074036,318.795074,318.795074,4957713,53.44
22-03-2012,318.057831,323.188599,314.321838,321.818756,321.818756,4838468,53.44
23-03-2012,322.092712,323.039185,319.253357,320.095215,320.095215,3894945,53.44
26-03-2012,321.295715,323.532318,318.575897,323.452606,323.452606,3652038,53.44
27-03-2012,322.306915,325.529846,321.196075,322.301941,322.301941,4029447,53.44
28-03-2012,324.797577,328.065338,324.324341,326.655609,326.655609,5096833,53.44
29-03-2012,325.499939,327.069061,320.947021,322.994324,322.994324,3863025,53.44
30-03-2012,324.658112,325.524841,319.303162,319.422729,319.422729,4638722,53.44
02-04-2012,319.188599,322.541046,316.23468,322.252106,322.252106,4585523,53.44
03-04-2012,321.499939,322.765198,318.127594,320.110138,320.110138,4105130,53.44
04-04-2012,318.032928,318.306915,314.371643,316.389099,316.389099,3267401,53.44
05-04-2012,314.939514,317.026703,313.111389,314.97937,314.97937,4654782,53.44
09-04-2012,313.066559,316.47876,311.477509,314.242157,314.242157,4381763,53.44
10-04-2012,315.577148,316.065308,311.108887,312.259583,312.259583,4982606,53.44
11-04-2012,315.8013,316.8125,314.471283,316.792572,316.792572,4414485,53.44
12-04-2012,319.975647,325.350494,318.93454,324.28949,324.28949,11556354,53.44
13-04-2012,322.565948,323.283264,310.605774,311.133789,311.133789,16379766,53.44
16-04-2012,310.336792,310.740265,299.706635,301.903381,301.903381,11426871,53.44
17-04-2012,303.143738,307.691681,302.371643,303.646851,303.646851,6070469,53.44
18-04-2012,302.889709,305.255829,300.27948,302.59082,302.59082,5359012,53.44
19-04-2012,301.714111,306.97937,298.381592,298.531036,298.531036,6613898,53.44
20-04-2012,300.996796,303.288208,296.802521,296.917084,296.917084,6139727,53.44
23-04-2012,295.342987,298.107605,293.998016,297.684204,297.684204,4412076,53.44
24-04-2012,298.003021,302.182343,297.544739,299.51236,299.51236,3872661,53.44
25-04-2012,300.872253,304.533539,300.314362,303.721588,303.721588,3655852,53.44
26-04-2012,304.314362,307.84613,303.711609,306.585846,306.585846,4200686,53.44
27-04-2012,306.361694,307.218475,304.159943,306.341766,306.341766,3285067,53.44
30-04-2012,305.350464,306.889709,299.183594,301.295685,301.295685,4832646,53.44
01-05-2012,300.767639,304.658081,298.974365,301.086456,301.086456,4019610,53.44
02-05-2012,299.477478,302.919586,299.183594,302.496155,302.496155,3235081,53.44
03-05-2012,303.671753,306.267029,303.338013,304.369141,304.369141,3750003,53.44
04-05-2012,301.828674,302.809998,297.29068,297.370392,297.370392,4431348,53.44
07-05-2012,296.389069,304.144989,296.389069,302.640625,302.640625,4003952,53.44
08-05-2012,301.634399,307.298157,299.228424,305.250854,305.250854,5374670,53.44
09-05-2012,302.276978,307.039154,299.781342,303.437653,303.437653,4675058,53.44
10-05-2012,305.335541,306.944489,303.975616,305.684235,305.684235,3083314,53.44
11-05-2012,304.0354,306.127563,301.255829,301.484955,301.484955,4214538,53.44
14-05-2012,299.26828,303.113861,299.16864,300.872253,300.872253,3662477,53.44
15-05-2012,301.544739,306.351715,300.747711,304.413971,304.413971,4219958,53.44
16-05-2012,307.826202,313.873535,306.819977,313.29071,313.29071,9706446,53.44
17-05-2012,315.731567,317.73407,309.455078,310.361694,310.361694,6732742,53.44
18-05-2012,311.382874,315.029205,297.235901,299.078979,299.078979,11991780,53.44
21-05-2012,299.133759,306.695435,298.87973,305.908386,305.908386,6173855,53.44
22-05-2012,305.574646,305.758942,296.887207,299.278229,299.278229,6126679,53.44
23-05-2012,299.70166,303.661804,297.445099,303.592072,303.592072,6380025,53.44
24-05-2012,303.442627,304.817474,298.316833,300.702881,300.702881,3796778,53.44
25-05-2012,299.377869,299.741486,293.041595,294.660553,294.660553,7190652,53.44
29-05-2012,296.792542,298.44635,293.061523,296.060303,296.060303,5230934,53.44
30-05-2012,292.981842,294.844849,290.675476,293.016693,293.016693,3827694,53.44
31-05-2012,293.260773,293.898407,288.418945,289.345459,289.345459,5958852,53.44
01-06-2012,284.827393,285.255798,283.113831,284.42392,284.42392,6138724,53.44
04-06-2012,284.045319,289.161163,283.940735,288.214691,288.214691,4883637,53.44
05-06-2012,286.650574,287.985565,282.177338,284.139984,284.139984,4697341,53.44
06-06-2012,287.163635,289.898376,285.734009,289.200989,289.200989,4207311,53.44
07-06-2012,292.702881,292.847351,287.547211,288.03537,288.03537,3530183,53.44
08-06-2012,286.849823,289.415192,286.217194,289.141235,289.141235,2831373,53.44
11-06-2012,291.014221,291.567139,282.286926,283.188538,283.188538,5342149,53.44
12-06-2012,283.821167,284.085175,278.24707,281.494873,281.494873,6472570,53.44
13-06-2012,279.811188,282.441345,278.296875,279.497375,279.497375,3923050,53.44
14-06-2012,279.60199,281.47995,277.220917,278.481171,278.481171,4707379,53.44
15-06-2012,279.123779,281.205963,277.504852,281.200989,281.200989,6024898,53.44
18-06-2012,280.259521,286.032867,278.580811,284.359161,284.359161,5012518,53.44
19-06-2012,285.72403,291.049072,285.489929,289.679199,289.679199,4167964,53.44
20-06-2012,288.822418,288.917053,285.684174,287.676727,287.676727,4710992,53.44
21-06-2012,288.837372,288.837372,280.812439,281.549683,281.549683,4037678,53.44
22-06-2012,282.939484,284.672974,281.853546,284.672974,284.672974,4472501,53.44
25-06-2012,282.605713,282.984314,277.634369,279.303101,279.303101,3175056,53.44
26-06-2012,280.329254,282.242096,278.695374,281.285675,281.285675,2710522,53.44
27-06-2012,282.790039,285.923279,281.953156,283.587036,283.587036,3397286,53.44
28-06-2012,281.893402,282.05777,277.564606,281.101349,281.101349,3856200,53.44
29-06-2012,286.406464,288.981812,285.031616,288.951935,288.951935,5057887,53.44
02-07-2012,289.823669,290.411469,287.173615,289.151184,289.151184,3323410,53.44
03-07-2012,288.922058,293.106354,287.920807,292.817444,292.817444,2387917,53.44
05-07-2012,293.280701,298.909607,293.171112,296.847351,296.847351,4709386,53.44
06-07-2012,295.118835,295.651825,290.321808,291.895905,291.895905,4339806,53.44
09-07-2012,291.382813,293.201019,289.539734,291.910858,291.910858,3443057,53.44
10-07-2012,293.993042,295.108856,288.289429,289.763885,289.763885,3860617,53.44
11-07-2012,287.073975,287.846069,281.415192,284.528503,284.528503,7024832,53.44
12-07-2012,282.501129,284.897125,279.995514,284.174835,284.174835,4636915,53.44
13-07-2012,285.006714,288.493652,283.21344,287.183563,287.183563,3966813,53.44
16-07-2012,287.108856,288.51358,284.822418,286.386566,286.386566,2936164,53.44
17-07-2012,288.13501,289.250824,283.138733,287.288177,287.288177,3372795,53.44
18-07-2012,287.41272,290.755188,286.989288,289.295654,289.295654,3108006,53.44
19-07-2012,291.975616,298.122559,291.905853,295.422668,295.422668,9384444,53.44
20-07-2012,303.243378,305.325562,297.973114,304.269531,304.269531,12975855,53.44
23-07-2012,299.118835,308.020477,298.007996,306.605774,306.605774,7150100,53.44
24-07-2012,306.351715,307.811249,301.041626,302.650604,302.650604,4033863,53.44
25-07-2012,303.0242,305.544739,301.554688,302.859802,302.859802,3659666,53.44
26-07-2012,306.351715,307.283234,303.876007,305.53479,305.53479,3383033,53.44
27-07-2012,308.289459,316.314362,307.597046,316.294464,316.294464,7126010,53.44
30-07-2012,316.837402,320.100189,313.574646,314.969421,314.969421,4389793,53.44
31-07-2012,312.95697,317.061584,312.937042,315.303162,315.303162,3745185,53.44
01-08-2012,317.460083,318.560944,314.511139,315.158722,315.158722,3703028,53.44
02-08-2012,311.587097,317.82373,310.541016,313.20105,313.20105,3970226,53.44
03-08-2012,318.805054,320.658081,316.882263,319.46756,319.46756,3808422,53.44
06-08-2012,318.610779,323.477539,318.416504,320.209778,320.209778,3578162,53.44
07-08-2012,319.696686,320.927094,317.046631,319.074036,319.074036,3978457,53.44
08-08-2012,318.331818,321.729065,318.057831,319.915863,319.915863,2654312,53.44
09-08-2012,321.051605,321.978149,319.562195,319.975647,319.975647,2148623,53.44
10-08-2012,318.102661,319.920868,316.877258,319.8013,319.8013,2879954,53.44
13-08-2012,322.50119,328.842407,322.132568,328.772675,328.772675,6560298,53.44
14-08-2012,328.394104,335.168701,328.269562,333.081543,333.081543,7350850,53.44
15-08-2012,333.888489,335.866089,330.810028,332.523621,332.523621,4839472,53.44
16-08-2012,332.508667,336.060364,332.294464,335.17868,335.17868,3448277,53.44
17-08-2012,335.801331,337.360504,334.595856,337.305695,337.305695,4371725,53.44
20-08-2012,336.48877,338.16745,335.074066,336.508698,336.508698,3529380,53.44
21-08-2012,335.298218,337.7341,329.848633,333.504944,333.504944,4461059,53.44
22-08-2012,332.443909,339.029236,332.105194,337.325623,337.325623,3832712,53.44
23-08-2012,335.876068,338.969452,334.247162,337.136322,337.136322,3581775,53.44
24-08-2012,336.538574,338.954529,335.781403,338.047913,338.047913,2863894,53.44
27-08-2012,330.257111,334.7453,328.38913,333.360474,333.360474,5246994,53.44
28-08-2012,331.258362,337.5448,331.128845,337.360504,337.360504,4132632,53.44
29-08-2012,337.420258,343.208557,336.812531,342.720398,342.720398,6003017,53.44
30-08-2012,340.842438,342.41156,338.820007,339.56723,339.56723,3265996,53.44
31-08-2012,340.7229,343.004333,338.750275,341.265839,341.265839,4270146,53.44
04-09-2012,340.996857,341.221008,335.492493,339.248413,339.248413,3793365,53.44
05-09-2012,338.730347,341.968231,338.301971,339.08902,339.08902,3429206,53.44
06-09-2012,341.699219,348.638214,341.086517,348.394135,348.394135,6109816,53.44
07-09-2012,348.693024,354.795135,347.532349,351.756531,351.756531,6490236,53.44
10-09-2012,353.554779,355.074097,347.891022,349.076569,349.076569,5139191,53.44
11-09-2012,347.676819,349.016785,344.209808,344.802582,344.802582,3761647,53.44
12-09-2012,343.417786,346.157532,339.168701,344.150055,344.150055,5304408,53.44
13-09-2012,345.250916,353.176208,343.980682,351.701721,351.701721,5337933,53.44
14-09-2012,353.475098,355.168732,352.184937,353.514954,353.514954,5256630,53.44
17-09-2012,352.73288,355.108978,351.183685,353.664368,353.664368,3027907,53.44
18-09-2012,352.568481,357.988159,352.070343,357.798889,357.798889,4149094,53.44
19-09-2012,357.410339,362.919678,356.867371,362.391663,362.391663,6219826,53.44
20-09-2012,360.882324,364.324432,359.263397,362.7005,362.7005,5836595,53.44
21-09-2012,364.737885,366.087799,363.696777,365.624542,365.624542,12765871,53.44
24-09-2012,364.135132,373.619568,363.761536,373.290802,373.290802,7154316,53.44
25-09-2012,375.118958,381.016846,372.434021,373.181213,373.181213,12162417,53.44
26-09-2012,373.524933,379.198669,369.116455,375.323212,375.323212,11388327,53.44
27-09-2012,378.556091,379.995697,374.42157,376.837524,376.837524,7891669,53.44
28-09-2012,375.666901,378.2323,374.172516,375.841248,375.841248,5587866,53.44
01-10-2012,378.107758,381.071655,376.693054,379.467651,379.467651,6359749,53.44
02-10-2012,381.171265,381.564789,373.734161,377.081604,377.081604,5601317,53.44
03-10-2012,376.448975,380.533661,374.695557,379.826324,379.826324,4433155,53.44
04-10-2012,379.950836,383.507507,378.282104,382.590942,382.590942,4926798,53.44
05-10-2012,383.915985,385.744141,381.07663,382.391693,382.391693,5492310,53.44
08-10-2012,379.079132,380.364288,375.666901,377.505005,377.505005,3931883,53.44
09-10-2012,378.416595,379.238525,369.878601,370.655701,370.655701,6028913,53.44
10-10-2012,369.544861,372.369263,367.76651,370.889801,370.889801,4095092,53.44
11-10-2012,375.04425,377.833771,373.74411,374.336884,374.336884,4785671,53.44
12-10-2012,374.52121,376.025574,370.660675,370.984467,370.984467,4826423,53.44
15-10-2012,369.584717,370.526184,363.985687,369.106506,369.106506,6060833,53.44
16-10-2012,368.683075,372.100281,366.85495,370.959564,370.959564,4131829,53.44
17-10-2012,370.585968,376.757813,368.747833,376.334412,376.334412,4602989,53.44
18-10-2012,376.359314,378.292053,336.737823,346.202362,346.202362,24978074,53.44
19-10-2012,351.472595,352.030518,334.7453,339.622009,339.622009,23050476,53.44
22-10-2012,339.233459,341.036713,333.599579,338.067841,338.067841,8141603,53.44
23-10-2012,334.750275,342.381683,334.7453,338.904694,338.904694,5855064,53.44
24-10-2012,342.117645,342.217285,336.374176,337.385406,337.385406,5011715,53.44
25-10-2012,338.730347,339.726624,335.497467,337.614532,337.614532,4820200,53.44
26-10-2012,336.986877,340.239685,334.346771,336.314423,336.314423,3916224,53.44
31-10-2012,338.660614,339.228485,336.239685,338.879791,338.879791,3085522,53.44
01-11-2012,338.481293,344.160004,338.092743,342.511169,342.511169,4115569,53.44
02-11-2012,346.097748,346.476318,342.401581,342.675568,342.675568,4666225,53.44
05-11-2012,340.971954,342.147552,336.518646,340.204834,340.204834,3284064,53.44
06-11-2012,341.460114,341.968231,337.509918,339.587158,339.587158,3177465,53.44
07-11-2012,336.239685,337.848663,332.00058,332.314392,332.314392,4481334,53.44
08-11-2012,333.848663,334.491241,324.399078,324.927094,324.927094,5213468,53.44
09-11-2012,326.102692,332.922119,323.935822,330.277039,330.277039,6251545,53.44
12-11-2012,330.635681,333.649414,329.20108,331.706696,331.706696,2822339,53.44
13-11-2012,330.262085,332.553497,327.886017,328.294464,328.294464,3200351,53.44
14-11-2012,329.096466,329.853638,324.035431,325.05661,325.05661,3349307,53.44
15-11-2012,323.786377,328.7677,320.747772,322.421478,322.421478,3711660,53.44
16-11-2012,321.788849,325.290741,316.8125,322.381622,322.381622,6902174,53.44
19-11-2012,326.625732,333.211029,326.541046,332.857361,332.857361,4754153,53.44
20-11-2012,333.504944,337.7341,331.044159,333.73407,333.73407,4193058,53.44
21-11-2012,333.245911,333.649414,328.966949,331.691742,331.691742,4240234,53.44
23-11-2012,333.73407,333.749023,331.806305,332.737823,332.737823,1851916,53.44
26-11-2012,331.975677,332.254639,328.279541,329.340546,329.340546,4425727,53.44
27-11-2012,328.852386,336.239685,327.771423,334.102692,334.102692,5036206,53.44
28-11-2012,332.757751,341.176178,330.705444,340.558502,340.558502,6106804,53.44
29-11-2012,342.605835,345.654388,339.726624,344.653168,344.653168,5573814,53.44
30-11-2012,344.364227,348.304474,341.564728,347.881042,347.881042,6350916,53.44
03-12-2012,349.808838,351.627014,345.759003,346.326874,346.326874,4401436,53.44
04-12-2012,346.202362,346.45639,341.569702,344.224762,344.224762,3998331,53.44
05-12-2012,344.782684,345.953278,339.890991,342.625763,342.625763,3738761,53.44
06-12-2012,342.511169,346.506195,340.976929,344.274567,344.274567,2935562,53.44
07-12-2012,346.202362,347.138824,339.935852,340.827484,340.827484,3852988,53.44
10-12-2012,341.415283,344.5336,340.618286,341.430237,341.430237,2743645,53.44
11-12-2012,343.71167,349.649414,342.575928,347.138824,347.138824,5395348,53.44
12-12-2012,348.309448,350.441467,345.44519,347.47757,347.47757,4870186,53.44
13-12-2012,356.623291,356.897247,348.468842,350.037964,350.037964,6915625,53.44
14-12-2012,348.279572,352.588409,347.91095,349.669342,349.669342,4276168,53.44
17-12-2012,351.432739,359.612091,350.695496,359.04422,359.04422,6093555,53.44
18-12-2012,356.962006,363.18869,356.189911,359.18866,359.18866,6032326,53.44
19-12-2012,359.009338,360.150055,357.001862,358.71048,358.71048,3851583,53.44
20-12-2012,360.279572,360.971985,357.146332,359.831268,359.831268,3326422,53.44
21-12-2012,355.651917,358.067871,353.93338,356.478821,356.478821,7078433,53.44
24-12-2012,355.920929,356.254669,352.414063,353.425262,353.425262,1688104,53.44
26-12-2012,352.712952,355.108978,349.893524,353.11145,353.11145,2373664,53.44
27-12-2012,352.249695,353.096497,348.00061,351.826263,351.826263,3307150,53.44
28-12-2012,349.534851,352.135101,348.697998,348.697998,348.697998,2814510,53.44
31-12-2012,348.693024,353.958282,346.70047,352.369232,352.369232,4009773,53.44
02-01-2013,358.36676,362.142609,356.937103,360.274597,360.274597,5101651,56.57
03-01-2013,361.111481,364.598389,359.014313,360.483826,360.483826,4653778,56.57
04-01-2013,363.308228,369.350586,362.481323,367.607117,367.607117,5547717,56.57
07-01-2013,366.351837,368.309479,363.925903,366.003143,366.003143,3323812,56.57
08-01-2013,366.396667,366.775238,360.862396,365.280823,365.280823,3364765,56.57
09-01-2013,364.767761,367.796417,362.939606,367.681824,367.681824,4064578,56.57
10-01-2013,370.028046,371.108978,365.380463,369.35556,369.35556,3685161,56.57
11-01-2013,369.614594,369.828796,366.775238,368.613342,368.613342,2580034,56.57
14-01-2013,367.123932,369.714233,359.826294,360.274597,360.274597,5749269,56.57
15-01-2013,358.32193,366.127655,354.720428,361.111481,361.111481,7884844,56.57
16-01-2013,359.851196,360.817566,355.502502,356.259644,356.259644,4061968,56.57
17-01-2013,357.514954,358.476349,354.182434,354.331879,354.331879,4439578,56.57
18-01-2013,353.853668,355.054169,349.35553,350.939606,350.939606,6477790,56.57
22-01-2013,351.014313,351.353058,346.461365,350.12265,350.12265,7613230,56.57
23-01-2013,366.620819,373.101532,366.521179,369.36554,369.36554,11862498,56.57
24-01-2013,369.236023,377.001892,368.872375,375.696808,375.696808,6790758,56.57
25-01-2013,373.983215,377.823822,373.724182,375.427795,375.427795,4468486,56.57
28-01-2013,374.476379,376.389191,372.548584,373.963287,373.963287,3266398,56.57
29-01-2013,371.980713,377.061676,371.876129,375.4328,375.4328,3507297,56.57
30-01-2013,375.462677,379.054199,375.049225,375.507507,375.507507,3478991,56.57
31-01-2013,373.853699,377.395416,373.724182,376.434021,376.434021,3280651,56.57
01-02-2013,377.684357,386.850006,377.634521,386.351868,386.351868,7520283,56.57
04-02-2013,382.411621,383.796448,377.719208,378.092804,378.092804,6103793,56.57
05-02-2013,379.14389,384.115234,378.316986,381.440277,381.440277,3755424,56.57
06-02-2013,378.117737,385.036774,377.833771,383.647003,383.647003,4171778,56.57
07-02-2013,383.412872,387.950867,381.320709,385.529938,385.529938,5701692,56.57
08-02-2013,388.608398,391.86618,388.324463,391.218628,391.218628,6062840,56.57
11-02-2013,387.746643,390.038055,385.430298,389.749115,389.749115,4351851,56.57
12-02-2013,389.415375,392.478882,388.229828,388.892334,388.892334,3731936,56.57
13-02-2013,388.608398,391.208649,388.528687,389.968292,389.968292,2405382,56.57
14-02-2013,388.409149,392.897339,387.4328,392.439056,392.439056,3483609,56.57
15-02-2013,392.229828,395.148895,392.06543,394.964569,394.964569,5480064,56.57
19-02-2013,396.508789,401.993225,396.155121,401.918518,401.918518,5885578,56.57
20-02-2013,401.146393,402.974548,394.416626,394.750366,394.750366,5549122,56.57
21-02-2013,397.51004,401.22113,394.13269,396.279633,396.279633,7039086,56.57
22-02-2013,398.137695,399.128967,395.417877,398.361847,398.361847,4123197,56.57
25-02-2013,399.652008,402.695587,393.769043,393.908539,393.908539,4625071,56.57
26-02-2013,396.015625,396.488861,390.735443,393.589722,393.589722,4421511,56.57
27-02-2013,395.916016,400.872437,394.077911,398.396698,398.396698,4067389,56.57
28-02-2013,399.05426,401.988251,399.019379,399.104065,399.104065,4548586,56.57
01-03-2013,397.4104,402.062958,396.588501,401.589752,401.589752,4367108,56.57
04-03-2013,401.146393,409.883667,400.996979,409.216156,409.216156,5572007,56.57
05-03-2013,412.917297,418.506348,412.902344,417.734222,417.734222,8118517,56.57
06-03-2013,418.944702,420.424133,412.857513,414.137695,414.137695,5767537,56.57
07-03-2013,415.472717,416.747925,413.241058,414.745422,414.745422,4120788,56.57
08-03-2013,415.691895,415.901093,410.984528,414.207458,414.207458,5845629,56.57
11-03-2013,414.292145,418.282166,414.197479,415.851288,415.851288,3201355,56.57
12-03-2013,413.803955,414.391754,410.297119,412.259735,412.259735,4031655,56.57
13-03-2013,412.404205,413.794006,409.619659,411.114044,411.114044,3294904,56.57
14-03-2013,411.950897,411.950897,407.168823,409.236084,409.236084,3314778,56.57
15-03-2013,407.721771,408.618408,405.151398,405.629608,405.629608,6222637,56.57
18-03-2013,400.996979,404.862488,399.238556,402.386749,402.386749,3690381,56.57
19-03-2013,404.105316,408.095367,401.719269,404.145172,404.145172,4212129,56.57
20-03-2013,406.889862,407.228607,404.204956,405.833832,405.833832,2938573,56.57
21-03-2013,404.130219,406.934723,403.412903,404.115265,404.115265,2966277,56.57
22-03-2013,405.848785,406.097839,403.308289,403.642059,403.642059,2987556,56.57
25-03-2013,404.688141,408.085388,401.903564,403.308289,403.308289,3436834,56.57
26-03-2013,405.231079,405.480164,402.386749,404.693115,404.693115,2392735,56.57
27-03-2013,401.833832,401.993225,399.168823,399.831329,399.831329,4342616,56.57
28-03-2013,400.493866,401.181274,395.168823,395.612152,395.612152,4592750,56.57
01-04-2013,396.02063,399.627106,395.14389,399.099091,399.099091,3628148,56.57
02-04-2013,400.767822,405.893616,400.49884,405.001953,405.001953,4098304,56.57
03-04-2013,405.211182,405.579773,398.840057,401.594727,401.594727,3490033,56.57
04-04-2013,400.623352,401.370575,394.172546,396.050507,396.050507,4913548,56.57
05-04-2013,391.562317,392.025604,386.750366,390.062958,390.062958,6893542,56.57
08-04-2013,387.92099,388.319489,382.765289,385.978271,385.978271,5685431,56.57
09-04-2013,386.302032,390.411652,385.111511,387.373016,387.373016,4330772,56.57
10-04-2013,389.998199,394.695587,386.551117,393.614624,393.614624,3972033,56.57
11-04-2013,394.959595,395.069183,390.566071,393.719238,393.719238,4072608,56.57
12-04-2013,394.516266,394.571045,390.003174,393.549866,393.549866,3285670,56.57
15-04-2013,391.507538,397.011902,387.059204,389.505035,389.505035,4924590,56.57
16-04-2013,391.826324,396.513763,390.496338,395.203674,395.203674,3497059,56.57
17-04-2013,391.906036,393.94339,387.597198,389.818878,389.818878,4089270,56.57
18-04-2013,391.208649,391.4328,379.208618,381.524963,381.524963,6669907,56.57
19-04-2013,383.14389,400.219879,381.69931,398.441528,398.441528,11649904,56.57
22-04-2013,398.805176,400.478912,386.052979,398.561096,398.561096,5788415,56.57
23-04-2013,399.004425,406.227356,398.685638,402.441559,402.441559,4601784,56.57
24-04-2013,402.546173,407.472687,402.491364,405.206177,405.206177,3671912,56.57
25-04-2013,406.600952,406.710541,402.307068,403.039307,403.039307,3999335,56.57
26-04-2013,402.292114,402.361847,396.802673,399.213654,399.213654,4994049,56.57
29-04-2013,400.125244,409.813904,400.000702,408.000702,408.000702,4618848,56.57
30-04-2013,407.970825,412.274689,407.313293,410.745422,410.745422,4630692,56.57
01-05-2013,410.092865,410.82016,406.655762,408.683167,408.683167,2920907,56.57
02-05-2013,408.518768,415.716797,407.995728,413.256012,413.256012,4051730,56.57
03-05-2013,416.917297,421.818909,416.439087,421.280945,421.280945,5044036,56.57
06-05-2013,422.546204,429.315826,422.546204,429.166382,429.166382,4298652,56.57
07-05-2013,429.893646,430.322052,423.746704,427.014435,427.014435,3932686,56.57
08-05-2013,426.899872,435.30835,424.862518,435.183838,435.183838,4955104,56.57
09-05-2013,433.794037,438.187561,432.493896,434.112854,434.112854,4417697,56.57
10-05-2013,436.020691,438.625916,434.451569,438.471497,438.471497,3809626,56.57
13-05-2013,437.804016,439.587311,435.059296,437.126556,437.126556,2907859,56.57
14-05-2013,437.111603,442.685699,436.932281,441.893677,441.893677,3170439,56.57
